seed,condition,method,selected_lambda,validation_mse,test_mse,coefficient_mse,truth_penalty_energy,estimate_penalty_energy
14,permuted_misaligned,isospectral_random,0.0,1.669653979059507,1.6569481757775328,0.02450968849656336,0.5812299936575691,0.9957246773167943
14,permuted_misaligned,grid_laplacian,0.31622776601683794,0.9562744912263783,0.9546086180992162,0.011472561042719799,0.9365083968501733,0.36389140189773334
15,aligned_in_kernel,dstm_boundary,0.0,0.8732255670570725,1.34280895179634,0.016647058637524255,7.094128028596293e-19,0.35173295043744224
15,aligned_in_kernel,ridge,0.31622776601683794,0.4918945379474869,0.6142694501021804,0.005647315905460495,0.9999999999999998,0.6247495903453477
15,aligned_in_kernel,isospectral_random,0.0,0.8732255670570725,1.34280895179634,0.016647058637524255,0.5402405400777619,0.9546956357935616
15,aligned_in_kernel,grid_laplacian,0.31622776601683794,0.7288056325447388,0.8556606550064277,0.009194262357526134,1.0216299845964425,0.5283559475930525
15,isotropic,dstm_boundary,0.0,1.1552884910932055,1.6024096437833486,0.020511674587059263,0.33226304793318295,0.5846371224198332
15,isotropic,ridge,0.31622776601683794,0.794929281250164,0.9223135639242885,0.010421675727063451,0.9999999999999998,0.4408421845104893
15,isotropic,isospectral_random,0.0,1.1552884910932055,1.6024096437833486,0.020511674587059263,0.34707289712998085,0.6058307909281158
15,isotropic,grid_laplacian,0.31622776601683794,0.8076004636705284,0.9287766705804327,0.010136361719175667,0.8245755606643376,0.40199348321452233
15,permuted_misaligned,dstm_boundary,0.0,0.8116407699372498,1.3671810369515562,0.01608062606570726,0.30531041455957575,0.6111679860610371
15,permuted_misaligned,ridge,0.1,0.5511061925384853,0.8661781835629543,0.00863312260930732,0.9999999999999999,0.853292756354989
15,permuted_misaligned,isospectral_random,0.0,0.8116407699372498,1.3671810369515562,0.01608062606570726,0.4521643430337497,0.7306923214577927
15,permuted_misaligned,grid_laplacian,0.31622776601683794,0.5845542365094022,0.7912519232420925,0.007625631174403345,0.6232287409703275,0.3001558939341696
16,aligned_in_kernel,dstm_boundary,0.0,1.07482365639741,1.2513755400332323,0.015304054951916998,9.881536767241085e-19,0.45917036503173725
16,aligned_in_kernel,ridge,0.31622776601683794,0.6635442537758335,0.7040206075037949,0.006605675279182104,0.9999999999999999,0.5386556674779723
16,aligned_in_kernel,isospectral_random,0.0,1.07482365639741,1.2513755400332323,0.015304054951916998,0.5713251070937977,0.6309877572597209
